ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,gs_description,results_path
RPS14_DN.V1_UP,RPS14_DN.V1_UP,48,-0.796008527860919,-2.36141785829092,1.95600997626452e-10,2.91445486463413e-08,2.45015986500503e-08,283,tags=67%, list=12%, signal=60%,EVI2B/CD300A/ADA2/TGFBI/CASP1/CLEC7A/PTPRE/MARCKS/HLA-DMB/LY86/MYO1F/RAB31/CTSH/PILRA/CAPG/NCF2/IGSF6/HCK/ITGB2/HLA-DMA/PYCARD/CSTA/TNFAIP2/CD14/MS4A6A/HLA-DQB1/MNDA/NKG7/LST1/AIF1/CTSS/TYROBP,Genes up-regulated in CD34+ hematopoietic progenitor cells after knockdown of RPS14 [Gene ID=6208] by RNAi.,C6/
HOXA9_DN.V1_UP,HOXA9_DN.V1_UP,46,-0.728702885356595,-2.13904769595361,3.9057009205789e-07,2.90974718583128e-05,2.44620215552047e-05,197,tags=46%, list=9%, signal=43%,NAGK/SNX10/PTPRE/PECAM1/GLIPR1/FCGRT/NCF2/RNF130/FOS/HLA-DMA/FGL2/MS4A6A/TYMP/IFI30/MNDA/VCAN/FCER1G/TYROBP/HLA-DRA/S100A9/S100A8,Genes up-regulated in MOLM-14 cells (AML) with knockdown of HOXA9 [Gene ID=3205] gene by RNAi vs controls.,C6/
STK33_SKM_UP,STK33_SKM_UP,39,-0.680574420370503,-1.94197849493695,7.4519268288529e-05,0.00370112365833027,0.00311150628994209,302,tags=49%, list=13%, signal=43%,IRF1/ANXA1/EMP3/VSIR/DUSP1/JUNB/GLIPR1/RHOC/CD36/MPEG1/NCF2/FOS/FGL2/TNFAIP2/FGR/NAPSB/CYBB/LGALS1/TYROBP,Genes up-regulated in SKM-1 cells (AML) after knockdown of STK33 [Gene ID=65975] by RNAi.,C6/
EGFR_UP.V1_UP,EGFR_UP.V1_UP,27,-0.695720528083271,-1.86980749668455,0.000463485495811829,0.0150303353151478,0.0126358876898806,379,tags=48%, list=17%, signal=41%,PSMB10/PSMB9/SDCBP/IRF1/GLRX/JUNB/PTPRE/DUSP6/COTL1/SAT1/CEBPD/S100A9/S100A8,Genes up-regulated in MCF-7 cells (breast cancer) positive for ESR1 [Gene ID=2099] and engineered to express ligand-activatable EGFR [Gene ID=1956].,C6/
RB_P107_DN.V1_DN,RB_P107_DN.V1_DN,27,-0.693776701164872,-1.86458329817729,0.000516835471385037,0.0150303353151478,0.0126358876898806,351,tags=41%, list=15%, signal=35%,POMP/CAP1/ANXA1/GLRX/DYNLL1/STX7/PTPRE/PGD/ARPC1B/S100A9/S100A8,Genes down-regulated in primary keratinocytes from RB1 and RBL1 [Gene ID=5925, 5933] skin specific knockout mice.,C6/
ESC_J1_UP_LATE.V1_UP,ESC_J1_UP_LATE.V1_UP,14,-0.803857401185867,-1.89558400186154,0.000636736905004164,0.0150303353151478,0.0126358876898806,257,tags=64%, list=11%, signal=57%,GRINA/CTSC/VAMP8/GLIPR1/CTSH/RNF130/SRGN/LGALS2/HLA-DRB1,Genes up-regulated during late stages of differentiation of embryoid bodies from J1 embryonic stem cells.,C6/
MYC_UP.V1_DN,MYC_UP.V1_DN,10,-0.854726569761973,-1.87509804134568,0.000706123135610972,0.0150303353151478,0.0126358876898806,214,tags=60%, list=9%, signal=55%,FGD2/SERPINB1/PTPRE/TNFAIP2/S100A9/S100A8,Genes down-regulated in primary epithelial breast cancer cell culture over-expressing MYC [Gene ID=4609] gene.,C6/
NFE2L2.V2,NFE2L2.V2,36,-0.647704173385618,-1.82198395547715,0.00085388729102062,0.015903650795259,0.0133700773199281,188,tags=36%, list=8%, signal=34%,CRTAP/LILRA5/HVCN1/PGD/SYK/NCF2/TALDO1/SRGN/CSTA/TKT/HLA-DQB1/FTH1/FTL,Genes down-regulated in MEF cells (embryonic fibroblasts) after knockout of NFE2L2 [Gene ID=4780] gene.,C6/
STK33_UP,STK33_UP,33,-0.65116670510821,-1.79830931219204,0.00147465954052526,0.0244138079486959,0.0205245012073106,234,tags=42%, list=10%, signal=39%,VSIR/MTSS1/DUSP1/JUNB/GLIPR1/RHOC/LRRC25/CD36/MPEG1/NCF2/FOS/ZEB2/FGL2/TYROBP,Genes up-regulated in NOMO-1 and SKM-1 cells (AML) after knockdown of STK33 [Gene ID=65975] by RNAi.,C6/
PTEN_DN.V1_DN,PTEN_DN.V1_DN,23,-0.67240629903667,-1.76064008580995,0.00316287666578084,0.0471268623201345,0.0396191919187284,68,tags=39%, list=3%, signal=38%,VIM/HLA-DMA/PYCARD/FGR/HLA-DQB1/HLA-DPB1/HLA-DPA1/HLA-DRB1/HLA-DRA,Genes down-regulated upon knockdown of PTEN [Gene ID=5728] by RNAi.,C6/
