ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,gs_description,results_path
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,49,0.764580613181609,2.77700890695129,1e-10,2.76666666666667e-09,2.51461988304094e-09,422,tags=73%, list=18%, signal=61%,RPS12/RPS25/RPS27/RPS4X/RPS3/RPS27A/RPS15A/RPS18/RPSA/RPS6/RPS5/RPS14/RPS29/RPS21/RPS3A/RPS28/RPS23/RPS8/RPS16/EIF4B/RPS2/RPS10/RPS15/RPS13/RPS7/EIF3E/PABPC1/RPS19/EIF2S3/RPS9/EIF4A2/EIF3H/RPS20/EIF3L/FAU/EIF3F,Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S,C2/CP/REACTOME
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,REACTOME_CELLULAR_RESPONSE_TO_STARVATION,100,0.708207647660264,2.94883919881816,1e-10,2.76666666666667e-09,2.51461988304094e-09,271,tags=64%, list=12%, signal=59%,RPS12/RPL3/RPS25/RPS27/RPS4X/RPS3/RPS27A/RPL32/RPS15A/RPL30/RPS18/RPL5/RPSA/RPS6/RPL14/RPL13/RPS5/RPL34/RPS14/RPL10/RPS29/RPL36/RPS21/RPL9/RPL35A/RPS3A/RPL10A/RPL21/RPL11/RPL19/RPL4/RPS28/RPS23/RPL37/RPL24/RPL39/RPS8/RPL18/RPL22/RPL17/RPL18A/RPS16/RPLP0/RPL29/RPL23A/RPL6/RPL28/RPS2/RPS10/RPS15/RPS13/RPS7/RPLP2/RPL36A/RPL38/RPL7A/RPS19/RPL31/RPL26/RPL13A/RPL12/RPL41/RPLP1/EIF2S3,Cellular response to starvation,C2/CP/REACTOME
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,87,0.842162997768018,3.46669345477026,1e-10,2.76666666666667e-09,2.51461988304094e-09,270,tags=78%, list=12%, signal=72%,RPS12/RPL3/RPS25/RPS27/RPS4X/EEF1A1/RPS3/RPS27A/RPL32/RPS15A/RPL30/RPS18/EEF1B2/RPL5/RPSA/RPS6/RPL14/RPL13/RPS5/RPL34/RPS14/EEF1G/RPL10/RPS29/RPL36/RPS21/RPL9/RPL35A/RPS3A/RPL10A/RPL21/RPL11/RPL19/RPL4/RPS28/RPS23/RPL37/RPL24/RPL39/RPS8/RPL18/RPL22/RPL17/RPL18A/RPS16/EEF1D/RPLP0/RPL29/RPL23A/RPL6/RPL28/RPS2/RPS10/RPS15/RPS13/RPS7/EEF2/RPLP2/RPL36A/RPL38/RPL7A/RPS19/RPL31/RPL26/RPL13A/RPL12/RPL41/RPLP1,Eukaryotic Translation Elongation,C2/CP/REACTOME
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,100,0.795429244945354,3.31201300230297,1e-10,2.76666666666667e-09,2.51461988304094e-09,422,tags=79%, list=18%, signal=67%,RPS12/RPL3/RPS25/RPS27/RPS4X/RPS3/RPS27A/RPL32/RPS15A/RPL30/RPS18/RPL5/RPSA/RPS6/RPL14/RPL13/RPS5/RPL34/RPS14/RPL10/RPS29/RPL36/RPS21/RPL9/RPL35A/RPS3A/RPL10A/RPL21/RPL11/RPL19/RPL4/RPS28/RPS23/RPL37/RPL24/RPL39/RPS8/RPL18/RPL22/RPL17/RPL18A/RPS16/RPLP0/RPL29/RPL23A/RPL6/EIF4B/RPL28/RPS2/RPS10/RPS15/RPS13/RPS7/RPLP2/RPL36A/EIF3E/RPL38/RPL7A/PABPC1/RPS19/RPL31/RPL26/RPL13A/RPL12/RPL41/RPLP1/EIF2S3/RPS9/EIF4A2/RPL37A/RPL36AL/RPL8/EIF3H/RPS20/RPL7/RPL35/EIF3L/FAU/EIF3F,Eukaryotic Translation Initiation,C2/CP/REACTOME
REACTOME_INFLUENZA_INFECTION,REACTOME_INFLUENZA_INFECTION,112,0.730932473403552,3.17146813247479,1e-10,2.76666666666667e-09,2.51461988304094e-09,270,tags=56%, list=12%, signal=52%,RPS12/RPL3/RPS25/RPS27/RPS4X/RPS3/RPS27A/RPL32/RPS15A/RPL30/RPS18/RPL5/RPSA/RPS6/RPL14/RPL13/RPS5/RPL34/RPS14/RPL10/RPS29/RPL36/RPS21/RPL9/RPL35A/RPS3A/RPL10A/RPL21/RPL11/RPL19/RPL4/RPS28/RPS23/RPL37/RPL24/RPL39/RPS8/RPL18/RPL22/RPL17/RPL18A/RPS16/RPLP0/RPL29/RPL23A/RPL6/RPL28/RPS2/RPS10/RPS15/RPS13/RPS7/RPLP2/RPL36A/RPL38/RPL7A/RPS19/RPL31/RPL26/RPL13A/RPL12/RPL41/RPLP1,Influenza Infection,C2/CP/REACTOME
REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_INNATE_IMMUNE_SYSTEM,335,-0.611918451753834,-2.18982724608963,1e-10,2.76666666666667e-09,2.51461988304094e-09,426,tags=41%, list=19%, signal=39%,DBNL/PKM/HEBP2/BRK1/ADGRE5/IFI16/VCL/CAPZA2/CAT/RNASET2/ATOX1/ACTR2/PSMB10/LAMTOR2/CMTM6/PSMB9/WASF2/RAB5C/ARPC5/SDCBP/POLR2L/LRRFIP1/CAP1/SERPINB6/MAN2B1/PLAC8/ATP6V1F/PSMB3/CSTB/MYD88/CTSD/NCF4/IRF7/TXN/UNC93B1/PLCG2/CD300A/GRB2/ADA2/GDI2/CFL1/NME2/PSME2/TCIRG1/BTK/RNASE6/CTSC/DYNLL1/BST2/PRKCD/CDA/ATP6V1B2/RAB24/RHOG/CTSB/LILRB3/CLEC12A/CPPED1/VAMP8/IQGAP1/GCA/PAK1/ATP6V0D1/LAT2/CASP1/LAMTOR1/SLC11A1/CD63/ARPC2/ACTB/CLEC7A/CNPY3/SERPINB1/TIMP2/HVCN1/TNFRSF1B/DUSP6/RHOA/ASAH1/PECAM1/GLIPR1/ATP6V0C/ALOX5/LTA4H/ALDOA/CD36/LY86/FPR1/ATP6V0B/PTPN6/RAB31/CTSH/RAC1/ARPC1B/NCF1/SYK/MEF2C/NCF2/CFP/LILRB2/NPC2/ARPC3/HCK/ITGB2/ANXA2/FOS/CD68/LGALS3/BRI3/PYCARD/LYN/FGL2/CD14/FGR/CTSZ/CYBB/CFD/GRN/CYBA/COTL1/S100A11/S100A12/GSTP1/MNDA/FTH1/SERPINA1/CTSS/FTL/PSAP/FCER1G/FCN1/TYROBP/S100A9/LYZ/CST3/S100A8,Innate Immune System,C2/CP/REACTOME
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,125,0.663159847632624,2.88177290918156,1e-10,2.76666666666667e-09,2.51461988304094e-09,270,tags=51%, list=12%, signal=48%,RPS12/RPL3/RPS25/RPS27/RPS4X/RPS3/RPS27A/RPL32/RPS15A/RPL30/RPS18/RPL5/RPSA/RPS6/RPL14/RPL13/RPS5/RPL34/RPS14/RPL10/RPS29/RPL36/RPS21/RPL9/RPL35A/RPS3A/RPL10A/RPL21/RPL11/RPL19/RPL4/RPS28/RPS23/RPL37/RPL24/RPL39/RPS8/RPL18/RPL22/RPL17/RPL18A/RPS16/RPLP0/RPL29/RPL23A/RPL6/RPL28/RPS2/RPS10/RPS15/RPS13/RPS7/RPLP2/SERINC5/RPL36A/RPL38/RPL7A/RPS19/RPL31/RPL26/RPL13A/RPL12/RPL41/RPLP1,Metabolism of amino acids and derivatives,C2/CP/REACTOME
REACTOME_METABOLISM_OF_RNA,REACTOME_METABOLISM_OF_RNA,256,0.538344095565766,2.49717783360836,1e-10,2.76666666666667e-09,2.51461988304094e-09,353,tags=32%, list=15%, signal=30%,RPS12/RPL3/RPS25/RPS27/RPS4X/RPS3/RPS27A/RPL32/RPS15A/RPL30/RPS18/RPL5/RPSA/RPS6/RPL14/RPL13/RPS5/RPL34/RPS14/RPL10/RPS29/RPL36/RPS21/RPL9/RPL35A/RPS3A/RPL10A/RPL21/RPL11/RPL19/RPL4/RPS28/RPS23/RPL37/RPL24/RPL39/RPS8/RPL18/HSPA8/RPL22/RPL17/RPL18A/RPS16/RPLP0/RPL29/RPL23A/RPL6/EIF4B/RPL28/HSPB1/RPS2/RPS10/RPS15/RPS13/RPS7/RPLP2/SNRPN/RPL36A/RPL38/RPL7A/PABPC1/RPS19/HNRNPA1/RPL31/RPL26/SF1/RPL13A/SNRPD2/RPL12/RPL41/RPLP1/RPS9/PRKCA/EIF4A2/FUS/RPL37A/SRSF5/RPL36AL/TPR/RPL8/THOC3,Metabolism of RNA,C2/CP/REACTOME
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,186,0.478888281317137,2.1508382459219,1e-10,2.76666666666667e-09,2.51461988304094e-09,270,tags=39%, list=12%, signal=38%,RPS12/RPL3/RPS25/RPS27/RPS4X/EVL/RPS3/RPS27A/RPL32/RPS15A/RPL30/RPS18/RPL5/RPSA/RPS6/RPL14/RPL13/RPS5/RPL34/RPS14/RPL10/ABLIM1/RPS29/RPL36/RPS21/RPL9/RPL35A/RPS3A/RPL10A/RPL21/RPL11/RPL19/RPL4/RPS28/RPS23/RPL37/RPL24/RPL39/RPS8/RPL18/HSPA8/RPL22/RPL17/RPL18A/RPS16/RPLP0/RPL29/RPL23A/NCK2/SEMA4D/RPL6/RPL28/RPS2/RPS10/RPS15/RPS13/RPS7/PLCG1/RPLP2/FYN/RPL36A/RPL38/RPL7A/PABPC1/RPS19/SPTAN1/RPL31/RPL26/RPL13A/PTPRC/RPL12/RPL41/RPLP1,Nervous system development,C2/CP/REACTOME
REACTOME_NEUTROPHIL_DEGRANULATION,REACTOME_NEUTROPHIL_DEGRANULATION,189,-0.696264988666609,-2.41630098108816,1e-10,2.76666666666667e-09,2.51461988304094e-09,275,tags=47%, list=12%, signal=45%,CAT/RNASET2/ACTR2/LAMTOR2/CMTM6/RAB5C/ARPC5/SDCBP/CAP1/SERPINB6/MAN2B1/PLAC8/CSTB/CTSD/CD300A/ADA2/GDI2/NME2/TCIRG1/CTSC/DYNLL1/BST2/PRKCD/CDA/RAB24/RHOG/CTSB/LILRB3/CLEC12A/CPPED1/VAMP8/IQGAP1/GCA/LAMTOR1/SLC11A1/CD63/SERPINB1/TIMP2/HVCN1/TNFRSF1B/RHOA/ASAH1/PECAM1/GLIPR1/ATP6V0C/ALOX5/LTA4H/ALDOA/CD36/FPR1/PTPN6/RAB31/CTSH/RAC1/CFP/LILRB2/NPC2/ITGB2/ANXA2/CD68/LGALS3/BRI3/PYCARD/FGL2/CD14/FGR/CTSZ/CYBB/CFD/GRN/CYBA/COTL1/S100A11/S100A12/GSTP1/MNDA/FTH1/SERPINA1/CTSS/FTL/PSAP/FCER1G/FCN1/TYROBP/S100A9/LYZ/CST3/S100A8,Neutrophil degranulation,C2/CP/REACTOME
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,88,0.829032998270081,3.42002625980674,1e-10,2.76666666666667e-09,2.51461988304094e-09,270,tags=73%, list=12%, signal=67%,RPS12/RPL3/RPS25/RPS27/RPS4X/RPS3/RPS27A/RPL32/RPS15A/RPL30/RPS18/RPL5/RPSA/RPS6/RPL14/RPL13/RPS5/RPL34/RPS14/RPL10/RPS29/RPL36/RPS21/RPL9/RPL35A/RPS3A/RPL10A/RPL21/RPL11/RPL19/RPL4/RPS28/RPS23/RPL37/RPL24/RPL39/RPS8/RPL18/RPL22/RPL17/RPL18A/RPS16/RPLP0/RPL29/RPL23A/RPL6/RPL28/RPS2/RPS10/RPS15/RPS13/RPS7/RPLP2/RPL36A/RPL38/RPL7A/PABPC1/RPS19/RPL31/RPL26/RPL13A/RPL12/RPL41/RPLP1,Nonsense-Mediated Decay (NMD),C2/CP/REACTOME
